method,stratum,metric,mean,ci95_low,ci95_high,groups,configurations,eligible_groups,eligible_configurations,all_failure_groups
compact_29,checkpoint_2,excess_feasible1,0.25,-0.125,0.625,4,4,4,4,1
compact_29,checkpoint_2,excess_quality1,0.046875,-0.140625,0.21875,4,4,4,4,1
compact_29,checkpoint_2,boundary_near_tie1,0.0,0.0,0.0,4,4,4,4,1
compact_29,checkpoint_2,hit2,1.0,1.0,1.0,4,4,3,3,1
compact_29,checkpoint_2,feasible2,0.75,0.25,1.0,4,4,4,4,1
compact_29,checkpoint_2,quality2,0.5,0.1875,0.75,4,4,4,4,1
compact_29,checkpoint_2,regret2,0.0,0.0,0.0,4,4,4,4,1
compact_29,checkpoint_2,random_hit2,0.39285714285714285,0.25,0.46428571428571425,4,4,3,3,1
compact_29,checkpoint_2,random_feasible2,0.4375,0.1607142857142857,0.6428571428571428,4,4,4,4,1
compact_29,checkpoint_2,random_quality2,0.203125,0.0625,0.296875,4,4,4,4,1
compact_29,checkpoint_2,excess_hit2,0.6071428571428571,0.5357142857142857,0.75,4,4,3,3,1
compact_29,checkpoint_2,excess_feasible2,0.3125,0.0892857142857143,0.4910714285714286,4,4,4,4,1
compact_29,checkpoint_2,excess_quality2,0.296875,0.109375,0.46875,4,4,4,4,1
compact_29,checkpoint_2,boundary_near_tie2,0.0,0.0,0.0,4,4,4,4,1
compact_29,checkpoint_2,hit4,1.0,1.0,1.0,4,4,3,3,1
compact_29,checkpoint_2,feasible4,0.75,0.25,1.0,4,4,4,4,1
compact_29,checkpoint_2,quality4,0.375,0.125,0.5625,4,4,4,4,1
compact_29,checkpoint_2,regret4,0.0,0.0,0.0,4,4,4,4,1
compact_29,checkpoint_2,random_hit4,0.6904761904761904,0.5,0.7857142857142857,4,4,3,3,1
compact_29,checkpoint_2,random_feasible4,0.6607142857142858,0.23214285714285715,0.9285714285714286,4,4,4,4,1
compact_29,checkpoint_2,random_quality4,0.203125,0.0625,0.296875,4,4,4,4,1
compact_29,checkpoint_2,excess_hit4,0.30952380952380953,0.2142857142857143,0.5,4,4,3,3,1
compact_29,checkpoint_2,excess_feasible4,0.08928571428571427,0.01785714285714285,0.17857142857142858,4,4,4,4,1
compact_29,checkpoint_2,excess_quality4,0.171875,0.0625,0.28125,4,4,4,4,1
compact_29,checkpoint_2,boundary_near_tie4,0.0,0.0,0.0,4,4,4,4,1
compact_29,checkpoint_2,score_spread,0.2993951307018661,0.18874908961716502,0.4496096985280665,4,4,4,4,1
compact_29,checkpoint_2,numerically_flat,0.0,0.0,0.0,4,4,4,4,1
compact_29,checkpoint_2,adjacent_near_tie_fraction,0.0,0.0,0.0,4,4,4,4,1
compact_29,checkpoint_2,intermediate_label_fraction,0.09375,0.0,0.1875,4,4,4,4,1
compact_29,checkpoint_2,empirical_pool_quality,0.203125,0.0625,0.296875,4,4,4,4,1
compact_29,checkpoint_2,brier,0.14042383443857875,0.07432084815969359,0.20652682071746392,4,4,4,4,1
compact_29,checkpoint_2,bernoulli_brier,0.16386133443857875,0.07889623036423662,0.23659047272206526,4,4,4,4,1
compact_29,checkpoint_2,log_loss,0.49336585174045167,0.2503682127775962,0.7231035238589398,4,4,4,4,1
compact_29,checkpoint_3,hit1,1.0,1.0,1.0,2,2,2,2,0
compact_29,checkpoint_3,feasible1,1.0,1.0,1.0,2,2,2,2,0
compact_29,checkpoint_3,quality1,1.0,1.0,1.0,2,2,2,2,0
compact_29,checkpoint_3,regret1,0.0,0.0,0.0,2,2,2,2,0
compact_29,checkpoint_3,random_hit1,0.5,0.5,0.5,2,2,2,2,0
compact_29,checkpoint_3,random_feasible1,0.5625,0.5,0.625,2,2,2,2,0
compact_29,checkpoint_3,random_quality1,0.53125,0.5,0.5625,2,2,2,2,0
compact_29,checkpoint_3,excess_hit1,0.5,0.5,0.5,2,2,2,2,0
compact_29,checkpoint_3,excess_feasible1,0.4375,0.375,0.5,2,2,2,2,0
compact_29,checkpoint_3,excess_quality1,0.46875,0.4375,0.5,2,2,2,2,0
compact_29,checkpoint_3,boundary_near_tie1,0.0,0.0,0.0,2,2,2,2,0
compact_29,checkpoint_3,hit2,1.0,1.0,1.0,2,2,2,2,0
compact_29,checkpoint_3,feasible2,1.0,1.0,1.0,2,2,2,2,0
compact_29,checkpoint_3,quality2,1.0,1.0,1.0,2,2,2,2,0
compact_29,checkpoint_3,regret2,0.0,0.0,0.0,2,2,2,2,0
compact_29,checkpoint_3,random_hit2,0.7857142857142857,0.7857142857142857,0.7857142857142857,2,2,2,2,0
compact_29,checkpoint_3,random_feasible2,0.8392857142857143,0.7857142857142857,0.8928571428571429,2,2,2,2,0
compact_29,checkpoint_3,random_quality2,0.53125,0.5,0.5625,2,2,2,2,0
compact_29,checkpoint_3,excess_hit2,0.2142857142857143,0.2142857142857143,0.2142857142857143,2,2,2,2,0
compact_29,checkpoint_3,excess_feasible2,0.1607142857142857,0.1071428571428571,0.2142857142857143,2,2,2,2,0
compact_29,checkpoint_3,excess_quality2,0.46875,0.4375,0.5,2,2,2,2,0
compact_29,checkpoint_3,boundary_near_tie2,0.0,0.0,0.0,2,2,2,2,0
compact_29,checkpoint_3,hit4,1.0,1.0,1.0,2,2,2,2,0
compact_29,checkpoint_3,feasible4,1.0,1.0,1.0,2,2,2,2,0
compact_29,checkpoint_3,quality4,0.9375,0.875,1.0,2,2,2,2,0
compact_29,checkpoint_3,regret4,0.0,0.0,0.0,2,2,2,2,0
compact_29,checkpoint_3,random_hit4,0.9857142857142858,0.9857142857142858,0.9857142857142858,2,2,2,2,0
compact_29,checkpoint_3,random_feasible4,0.9928571428571429,0.9857142857142858,1.0,2,2,2,2,0
compact_29,checkpoint_3,random_quality4,0.53125,0.5,0.5625,2,2,2,2,0
compact_29,checkpoint_3,excess_hit4,0.014285714285714235,0.014285714285714235,0.014285714285714235,2,2,2,2,0
compact_29,checkpoint_3,excess_feasible4,0.0071428571428571175,0.0,0.014285714285714235,2,2,2,2,0
compact_29,checkpoint_3,excess_quality4,0.40625,0.3125,0.5,2,2,2,2,0
compact_29,checkpoint_3,boundary_near_tie4,0.0,0.0,0.0,2,2,2,2,0
compact_29,checkpoint_3,score_spread,0.732199023805302,0.6913796663929844,0.7730183812176195,2,2,2,2,0
compact_29,checkpoint_3,numerically_flat,0.0,0.0,0.0,2,2,2,2,0
compact_29,checkpoint_3,adjacent_near_tie_fraction,0.0,0.0,0.0,2,2,2,2,0
compact_29,checkpoint_3,intermediate_label_fraction,0.0625,0.0,0.125,2,2,2,2,0
compact_29,checkpoint_3,empirical_pool_quality,0.53125,0.5,0.5625,2,2,2,2,0
compact_29,checkpoint_3,brier,0.08407486344055323,0.06507588948678594,0.10307383739432051,2,2,2,2,0
compact_29,checkpoint_3,bernoulli_brier,0.09969986344055323,0.09632588948678594,0.10307383739432051,2,2,2,2,0
compact_29,checkpoint_3,log_loss,0.314270263106477,0.3048703717592707,0.3236701544536833,2,2,2,2,0
compact_29_raw,overall,hit1,0.4,0.0,0.8,6,6,5,5,1
compact_29_raw,overall,feasible1,0.6666666666666666,0.3333333333333333,1.0,6,6,6,6,1
compact_29_raw,overall,quality1,0.5,0.16666666666666666,0.8333333333333334,6,6,6,6,1
compact_29_raw,overall,regret1,0.3333333333333333,0.08333333333333333,0.6666666666666666,6,6,6,6,1
compact_29_raw,overall,random_hit1,0.325,0.2,0.45,6,6,5,5,1
compact_29_raw,overall,random_feasible1,0.3541666666666667,0.1875,0.5,6,6,6,6,1
compact_29_raw,overall,random_quality1,0.3125,0.16666666666666666,0.4479166666666667,6,6,6,6,1
compact_29_raw,overall,excess_hit1,0.075,-0.225,0.375,6,6,5,5,1
compact_29_raw,overall,excess_feasible1,0.3125,0.041666666666666664,0.5625,6,6,6,6,1
compact_29_raw,overall,excess_quality1,0.1875,-0.010416666666666666,0.375,6,6,6,6,1
compact_29_raw,overall,boundary_near_tie1,0.0,0.0,0.0,6,6,6,6,1
compact_29_raw,overall,hit2,1.0,1.0,1.0,6,6,5,5,1
compact_29_raw,overall,feasible2,0.8333333333333334,0.5,1.0,6,6,6,6,1
compact_29_raw,overall,quality2,0.6666666666666666,0.375,0.9166666666666666,6,6,6,6,1
compact_29_raw,overall,regret2,0.0,0.0,0.0,6,6,6,6,1
compact_29_raw,overall,random_hit2,0.55,0.37857142857142856,0.7214285714285714,6,6,5,5,1
compact_29_raw,overall,random_feasible2,0.5714285714285714,0.31547619047619047,0.7738095238095237,6,6,6,6,1
compact_29_raw,overall,random_quality2,0.3125,0.16666666666666666,0.4479166666666667,6,6,6,6,1
compact_29_raw,overall,excess_hit2,0.45,0.2785714285714286,0.6214285714285713,6,6,5,5,1
compact_29_raw,overall,excess_feasible2,0.2619047619047619,0.1130952380952381,0.3988095238095238,6,6,6,6,1
compact_29_raw,overall,excess_quality2,0.3541666666666667,0.19791666666666666,0.4791666666666667,6,6,6,6,1
compact_29_raw,overall,boundary_near_tie2,0.0,0.0,0.0,6,6,6,6,1
compact_29_raw,overall,hit4,1.0,1.0,1.0,6,6,5,5,1
compact_29_raw,overall,feasible4,0.8333333333333334,0.5,1.0,6,6,6,6,1
compact_29_raw,overall,quality4,0.5625,0.2916666666666667,0.8125,6,6,6,6,1
compact_29_raw,overall,regret4,0.0,0.0,0.0,6,6,6,6,1
compact_29_raw,overall,random_hit4,0.8085714285714285,0.6542857142857142,0.9457142857142857,6,6,5,5,1
compact_29_raw,overall,random_feasible4,0.7714285714285715,0.45,0.9690476190476192,6,6,6,6,1
compact_29_raw,overall,random_quality4,0.3125,0.16666666666666666,0.4479166666666667,6,6,6,6,1
compact_29_raw,overall,excess_hit4,0.19142857142857142,0.05428571428571425,0.34571428571428575,6,6,5,5,1
compact_29_raw,overall,excess_feasible4,0.061904761904761886,0.011904761904761899,0.1238095238095238,6,6,6,6,1
compact_29_raw,overall,excess_quality4,0.25,0.125,0.3645833333333333,6,6,6,6,1
compact_29_raw,overall,boundary_near_tie4,0.0,0.0,0.0,6,6,6,6,1
compact_29_raw,overall,score_spread,0.6553831137853341,0.5489427878837589,0.7585347662640635,6,6,6,6,1
compact_29_raw,overall,numerically_flat,0.0,0.0,0.0,6,6,6,6,1
compact_29_raw,overall,adjacent_near_tie_fraction,0.0,0.0,0.0,6,6,6,6,1
compact_29_raw,overall,intermediate_label_fraction,0.08333333333333333,0.020833333333333332,0.16666666666666666,6,6,6,6,1
compact_29_raw,overall,empirical_pool_quality,0.3125,0.16666666666666666,0.4479166666666667,6,6,6,6,1
compact_29_raw,overall,brier,0.11023676044995064,0.07342796335306612,0.14098434558032139,6,6,6,6,1
compact_29_raw,overall,bernoulli_brier,0.13107009378328396,0.09871235890488957,0.1593605740890284,6,6,6,6,1
compact_29_raw,overall,log_loss,0.3897123645047904,0.3166844469047188,0.45555361284176715,6,6,6,6,1
compact_29_raw,checkpoint_2,hit1,0.0,0.0,0.0,4,4,3,3,1
compact_29_raw,checkpoint_2,feasible1,0.5,0.0,1.0,4,4,4,4,1
compact_29_raw,checkpoint_2,quality1,0.25,0.0,0.5,4,4,4,4,1
compact_29_raw,checkpoint_2,regret1,0.5,0.125,0.875,4,4,4,4,1
compact_29_raw,checkpoint_2,random_hit1,0.20833333333333334,0.125,0.25,4,4,3,3,1
compact_29_raw,checkpoint_2,random_feasible1,0.25,0.09375,0.375,4,4,4,4,1
compact_29_raw,checkpoint_2,random_quality1,0.203125,0.0625,0.296875,4,4,4,4,1
compact_29_raw,checkpoint_2,excess_hit1,-0.20833333333333334,-0.25,-0.125,4,4,3,3,1
compact_29_raw,checkpoint_2,excess_feasible1,0.25,-0.125,0.625,4,4,4,4,1
compact_29_raw,checkpoint_2,excess_quality1,0.046875,-0.140625,0.21875,4,4,4,4,1
compact_29_raw,checkpoint_2,boundary_near_tie1,0.0,0.0,0.0,4,4,4,4,1
compact_29_raw,checkpoint_2,hit2,1.0,1.0,1.0,4,4,3,3,1
compact_29_raw,checkpoint_2,feasible2,0.75,0.25,1.0,4,4,4,4,1
compact_29_raw,checkpoint_2,quality2,0.5,0.1875,0.75,4,4,4,4,1
compact_29_raw,checkpoint_2,regret2,0.0,0.0,0.0,4,4,4,4,1
compact_29_raw,checkpoint_2,random_hit2,0.39285714285714285,0.25,0.46428571428571425,4,4,3,3,1
compact_29_raw,checkpoint_2,random_feasible2,0.4375,0.1607142857142857,0.6428571428571428,4,4,4,4,1
compact_29_raw,checkpoint_2,random_quality2,0.203125,0.0625,0.296875,4,4,4,4,1
compact_29_raw,checkpoint_2,excess_hit2,0.6071428571428571,0.5357142857142857,0.75,4,4,3,3,1
compact_29_raw,checkpoint_2,excess_feasible2,0.3125,0.0892857142857143,0.4910714285714286,4,4,4,4,1
compact_29_raw,checkpoint_2,excess_quality2,0.296875,0.109375,0.46875,4,4,4,4,1
compact_29_raw,checkpoint_2,boundary_near_tie2,0.0,0.0,0.0,4,4,4,4,1
compact_29_raw,checkpoint_2,hit4,1.0,1.0,1.0,4,4,3,3,1
compact_29_raw,checkpoint_2,feasible4,0.75,0.25,1.0,4,4,4,4,1
compact_29_raw,checkpoint_2,quality4,0.375,0.125,0.5625,4,4,4,4,1
compact_29_raw,checkpoint_2,regret4,0.0,0.0,0.0,4,4,4,4,1
compact_29_raw,checkpoint_2,random_hit4,0.6904761904761904,0.5,0.7857142857142857,4,4,3,3,1
compact_29_raw,checkpoint_2,random_feasible4,0.6607142857142858,0.23214285714285715,0.9285714285714286,4,4,4,4,1
compact_29_raw,checkpoint_2,random_quality4,0.203125,0.0625,0.296875,4,4,4,4,1
compact_29_raw,checkpoint_2,excess_hit4,0.30952380952380953,0.2142857142857143,0.5,4,4,3,3,1
compact_29_raw,checkpoint_2,excess_feasible4,0.08928571428571427,0.01785714285714285,0.17857142857142858,4,4,4,4,1
compact_29_raw,checkpoint_2,excess_quality4,0.171875,0.0625,0.28125,4,4,4,4,1
compact_29_raw,checkpoint_2,boundary_near_tie4,0.0,0.0,0.0,4,4,4,4,1
compact_29_raw,checkpoint_2,score_spread,0.5790109040792687,0.4897879673781745,0.6851741559680352,4,4,4,4,1
compact_29_raw,checkpoint_2,numerically_flat,0.0,0.0,0.0,4,4,4,4,1
compact_29_raw,checkpoint_2,adjacent_near_tie_fraction,0.0,0.0,0.0,4,4,4,4,1
compact_29_raw,checkpoint_2,intermediate_label_fraction,0.09375,0.0,0.1875,4,4,4,4,1
compact_29_raw,checkpoint_2,empirical_pool_quality,0.203125,0.0625,0.296875,4,4,4,4,1
compact_29_raw,checkpoint_2,brier,0.13393095650828063,0.10932897255116145,0.15139210376603732,4,4,4,4,1
compact_29_raw,checkpoint_2,bernoulli_brier,0.15736845650828063,0.15052731506628791,0.16450929320764318,4,4,4,4,1
compact_29_raw,checkpoint_2,log_loss,0.4484501028565741,0.42703238578764563,0.4702045378386013,4,4,4,4,1
compact_29_raw,checkpoint_3,hit1,1.0,1.0,1.0,2,2,2,2,0
compact_29_raw,checkpoint_3,feasible1,1.0,1.0,1.0,2,2,2,2,0
compact_29_raw,checkpoint_3,quality1,1.0,1.0,1.0,2,2,2,2,0
compact_29_raw,checkpoint_3,regret1,0.0,0.0,0.0,2,2,2,2,0
compact_29_raw,checkpoint_3,random_hit1,0.5,0.5,0.5,2,2,2,2,0
compact_29_raw,checkpoint_3,random_feasible1,0.5625,0.5,0.625,2,2,2,2,0
compact_29_raw,checkpoint_3,random_quality1,0.53125,0.5,0.5625,2,2,2,2,0
compact_29_raw,checkpoint_3,excess_hit1,0.5,0.5,0.5,2,2,2,2,0
compact_29_raw,checkpoint_3,excess_feasible1,0.4375,0.375,0.5,2,2,2,2,0
compact_29_raw,checkpoint_3,excess_quality1,0.46875,0.4375,0.5,2,2,2,2,0
compact_29_raw,checkpoint_3,boundary_near_tie1,0.0,0.0,0.0,2,2,2,2,0
compact_29_raw,checkpoint_3,hit2,1.0,1.0,1.0,2,2,2,2,0
compact_29_raw,checkpoint_3,feasible2,1.0,1.0,1.0,2,2,2,2,0
compact_29_raw,checkpoint_3,quality2,1.0,1.0,1.0,2,2,2,2,0
compact_29_raw,checkpoint_3,regret2,0.0,0.0,0.0,2,2,2,2,0
compact_29_raw,checkpoint_3,random_hit2,0.7857142857142857,0.7857142857142857,0.7857142857142857,2,2,2,2,0
compact_29_raw,checkpoint_3,random_feasible2,0.8392857142857143,0.7857142857142857,0.8928571428571429,2,2,2,2,0
compact_29_raw,checkpoint_3,random_quality2,0.53125,0.5,0.5625,2,2,2,2,0
compact_29_raw,checkpoint_3,excess_hit2,0.2142857142857143,0.2142857142857143,0.2142857142857143,2,2,2,2,0
compact_29_raw,checkpoint_3,excess_feasible2,0.1607142857142857,0.1071428571428571,0.2142857142857143,2,2,2,2,0
compact_29_raw,checkpoint_3,excess_quality2,0.46875,0.4375,0.5,2,2,2,2,0
compact_29_raw,checkpoint_3,boundary_near_tie2,0.0,0.0,0.0,2,2,2,2,0
compact_29_raw,checkpoint_3,hit4,1.0,1.0,1.0,2,2,2,2,0
compact_29_raw,checkpoint_3,feasible4,1.0,1.0,1.0,2,2,2,2,0
compact_29_raw,checkpoint_3,quality4,0.9375,0.875,1.0,2,2,2,2,0
compact_29_raw,checkpoint_3,regret4,0.0,0.0,0.0,2,2,2,2,0
compact_29_raw,checkpoint_3,random_hit4,0.9857142857142858,0.9857142857142858,0.9857142857142858,2,2,2,2,0
compact_29_raw,checkpoint_3,random_feasible4,0.9928571428571429,0.9857142857142858,1.0,2,2,2,2,0
compact_29_raw,checkpoint_3,random_quality4,0.53125,0.5,0.5625,2,2,2,2,0
compact_29_raw,checkpoint_3,excess_hit4,0.014285714285714235,0.014285714285714235,0.014285714285714235,2,2,2,2,0
compact_29_raw,checkpoint_3,excess_feasible4,0.0071428571428571175,0.0,0.014285714285714235,2,2,2,2,0
compact_29_raw,checkpoint_3,excess_quality4,0.40625,0.3125,0.5,2,2,2,2,0
compact_29_raw,checkpoint_3,boundary_near_tie4,0.0,0.0,0.0,2,2,2,2,0
compact_29_raw,checkpoint_3,score_spread,0.8081275331974649,0.7878557266409381,0.8283993397539917,2,2,2,2,0
compact_29_raw,checkpoint_3,numerically_flat,0.0,0.0,0.0,2,2,2,2,0
compact_29_raw,checkpoint_3,adjacent_near_tie_fraction,0.0,0.0,0.0,2,2,2,2,0
compact_29_raw,checkpoint_3,intermediate_label_fraction,0.0625,0.0,0.125,2,2,2,2,0
compact_29_raw,checkpoint_3,empirical_pool_quality,0.53125,0.5,0.5625,2,2,2,2,0
compact_29_raw,checkpoint_3,brier,0.06284836833329065,0.03304806457265339,0.09264867209392791,2,2,2,2,0
compact_29_raw,checkpoint_3,bernoulli_brier,0.07847336833329066,0.0642980645726534,0.09264867209392791,2,2,2,2,0
compact_29_raw,checkpoint_3,log_loss,0.27223688780122307,0.2402971611040476,0.3041766144983985,2,2,2,2,0
compact_43,overall,hit1,0.4,0.0,0.8,6,6,5,5,1
compact_43,overall,feasible1,0.6666666666666666,0.3333333333333333,1.0,6,6,6,6,1
compact_43,overall,quality1,0.5,0.16666666666666666,0.8333333333333334,6,6,6,6,1
compact_43,overall,regret1,0.3333333333333333,0.08333333333333333,0.6666666666666666,6,6,6,6,1
compact_43,overall,random_hit1,0.325,0.2,0.45,6,6,5,5,1
compact_43,overall,random_feasible1,0.3541666666666667,0.1875,0.5,6,6,6,6,1
compact_43,overall,random_quality1,0.3125,0.16666666666666666,0.4479166666666667,6,6,6,6,1
compact_43,overall,excess_hit1,0.075,-0.225,0.375,6,6,5,5,1
compact_43,overall,excess_feasible1,0.3125,0.041666666666666664,0.5625,6,6,6,6,1
compact_43,overall,excess_quality1,0.1875,-0.010416666666666666,0.375,6,6,6,6,1
compact_43,overall,boundary_near_tie1,0.0,0.0,0.0,6,6,6,6,1
compact_43,overall,hit2,0.8,0.4,1.0,6,6,5,5,1
compact_43,overall,feasible2,0.6666666666666666,0.3333333333333333,1.0,6,6,6,6,1
compact_43,overall,quality2,0.5833333333333334,0.25,0.9166666666666666,6,6,6,6,1
compact_43,overall,regret2,0.16666666666666666,0.0,0.5,6,6,6,6,1
compact_43,overall,random_hit2,0.55,0.37857142857142856,0.7214285714285714,6,6,5,5,1
compact_43,overall,random_feasible2,0.5714285714285714,0.31547619047619047,0.7738095238095237,6,6,6,6,1
compact_43,overall,random_quality2,0.3125,0.16666666666666666,0.4479166666666667,6,6,6,6,1
compact_43,overall,excess_hit2,0.25,-0.1285714285714286,0.5571428571428572,6,6,5,5,1
compact_43,overall,excess_feasible2,0.09523809523809525,-0.14285714285714288,0.2916666666666667,6,6,6,6,1
compact_43,overall,excess_quality2,0.2708333333333333,0.03125,0.4791666666666667,6,6,6,6,1
compact_43,overall,boundary_near_tie2,0.0,0.0,0.0,6,6,6,6,1
compact_43,overall,hit4,1.0,1.0,1.0,6,6,5,5,1
compact_43,overall,feasible4,0.8333333333333334,0.5,1.0,6,6,6,6,1
compact_43,overall,quality4,0.5208333333333334,0.2708333333333333,0.7291666666666666,6,6,6,6,1
compact_43,overall,regret4,0.0,0.0,0.0,6,6,6,6,1
compact_43,overall,random_hit4,0.8085714285714285,0.6542857142857142,0.9457142857142857,6,6,5,5,1
compact_43,overall,random_feasible4,0.7714285714285715,0.45,0.9690476190476192,6,6,6,6,1
compact_43,overall,random_quality4,0.3125,0.16666666666666666,0.4479166666666667,6,6,6,6,1
compact_43,overall,excess_hit4,0.19142857142857142,0.05428571428571425,0.34571428571428575,6,6,5,5,1
compact_43,overall,excess_feasible4,0.061904761904761886,0.011904761904761899,0.1238095238095238,6,6,6,6,1
compact_43,overall,excess_quality4,0.20833333333333334,0.11458333333333333,0.2916666666666667,6,6,6,6,1
compact_43,overall,boundary_near_tie4,0.0,0.0,0.0,6,6,6,6,1
compact_43,overall,score_spread,0.39822750008205415,0.2796509771547051,0.5198147829574683,6,6,6,6,1
compact_43,overall,numerically_flat,0.0,0.0,0.0,6,6,6,6,1
compact_43,overall,adjacent_near_tie_fraction,0.0,0.0,0.0,6,6,6,6,1
compact_43,overall,intermediate_label_fraction,0.08333333333333333,0.020833333333333332,0.16666666666666666,6,6,6,6,1
compact_43,overall,empirical_pool_quality,0.3125,0.16666666666666666,0.4479166666666667,6,6,6,6,1
compact_43,overall,brier,0.12901959045207534,0.08596238804263186,0.1703319527440428,6,6,6,6,1
compact_43,overall,bernoulli_brier,0.14985292378540868,0.10017134156313888,0.19083516499380174,6,6,6,6,1
compact_43,overall,log_loss,0.4409053954292812,0.313344141642705,0.5440302788656176,6,6,6,6,1
compact_43,checkpoint_2,hit1,0.0,0.0,0.0,4,4,3,3,1
compact_43,checkpoint_2,feasible1,0.5,0.0,1.0,4,4,4,4,1
compact_43,checkpoint_2,quality1,0.25,0.0,0.5,4,4,4,4,1
compact_43,checkpoint_2,regret1,0.5,0.125,0.875,4,4,4,4,1
compact_43,checkpoint_2,random_hit1,0.20833333333333334,0.125,0.25,4,4,3,3,1
compact_43,checkpoint_2,random_feasible1,0.25,0.09375,0.375,4,4,4,4,1
compact_43,checkpoint_2,random_quality1,0.203125,0.0625,0.296875,4,4,4,4,1
compact_43,checkpoint_2,excess_hit1,-0.20833333333333334,-0.25,-0.125,4,4,3,3,1
compact_43,checkpoint_2,excess_feasible1,0.25,-0.125,0.625,4,4,4,4,1
compact_43,checkpoint_2,excess_quality1,0.046875,-0.140625,0.21875,4,4,4,4,1
compact_43,checkpoint_2,boundary_near_tie1,0.0,0.0,0.0,4,4,4,4,1
compact_43,checkpoint_2,hit2,0.6666666666666666,0.0,1.0,4,4,3,3,1
compact_43,checkpoint_2,feasible2,0.5,0.0,1.0,4,4,4,4,1
compact_43,checkpoint_2,quality2,0.375,0.0,0.75,4,4,4,4,1
compact_43,checkpoint_2,regret2,0.25,0.0,0.75,4,4,4,4,1
compact_43,checkpoint_2,random_hit2,0.39285714285714285,0.25,0.46428571428571425,4,4,3,3,1
compact_43,checkpoint_2,random_feasible2,0.4375,0.1607142857142857,0.6428571428571428,4,4,4,4,1
compact_43,checkpoint_2,random_quality2,0.203125,0.0625,0.296875,4,4,4,4,1
compact_43,checkpoint_2,excess_hit2,0.2738095238095238,-0.46428571428571425,0.75,4,4,3,3,1
compact_43,checkpoint_2,excess_feasible2,0.06250000000000003,-0.2589285714285714,0.3571428571428572,4,4,4,4,1
compact_43,checkpoint_2,excess_quality2,0.171875,-0.125,0.46875,4,4,4,4,1
compact_43,checkpoint_2,boundary_near_tie2,0.0,0.0,0.0,4,4,4,4,1
compact_43,checkpoint_2,hit4,1.0,1.0,1.0,4,4,3,3,1
compact_43,checkpoint_2,feasible4,0.75,0.25,1.0,4,4,4,4,1
compact_43,checkpoint_2,quality4,0.375,0.125,0.5625,4,4,4,4,1
compact_43,checkpoint_2,regret4,0.0,0.0,0.0,4,4,4,4,1
compact_43,checkpoint_2,random_hit4,0.6904761904761904,0.5,0.7857142857142857,4,4,3,3,1
compact_43,checkpoint_2,random_feasible4,0.6607142857142858,0.23214285714285715,0.9285714285714286,4,4,4,4,1
compact_43,checkpoint_2,random_quality4,0.203125,0.0625,0.296875,4,4,4,4,1
compact_43,checkpoint_2,excess_hit4,0.30952380952380953,0.2142857142857143,0.5,4,4,3,3,1
compact_43,checkpoint_2,excess_feasible4,0.08928571428571427,0.01785714285714285,0.17857142857142858,4,4,4,4,1
compact_43,checkpoint_2,excess_quality4,0.171875,0.0625,0.28125,4,4,4,4,1
compact_43,checkpoint_2,boundary_near_tie4,0.0,0.0,0.0,4,4,4,4,1
